Year,GP_Name,Driver,LapNumber,Undercut_Successful,Gap_To_Ahead,Rival_Tyre_Age,Pace_Delta,Pit_Aggressiveness,StationaryDuration,InLap_Sec,OutLap_Sec
2024,Japan,LEC,26.0,0,8.238999999999578,9.0,1.581000000000003,14.0,23.266,103.175,115.623
2024,Japan,NOR,1.0,0,,,,-11.0,1580.107,134.751,
2024,Japan,NOR,11.0,0,3.081000000000131,10.0,0.23199999999999932,-1.0,22.922,100.76,115.643
2024,Japan,NOR,26.0,0,2.5450000000000728,10.0,-0.20199999999999818,3.0,23.338,100.917,116.621
2024,Japan,ALO,1.0,0,,,,0.0,1580.927,140.526,
2024,Japan,ALO,13.0,0,5.304000000000087,11.0,0.8970000000000056,12.0,23.001,100.816,116.544
2024,Japan,ALO,33.0,0,9.843999999999141,18.0,0.5290000000000106,21.0,23.096,99.794,115.043
2024,Japan,RUS,1.0,0,,,,-11.0,1581.202,159.587,
2024,Japan,RUS,22.0,0,1.0360000000000582,7.0,1.4969999999999999,-1.0,23.396,100.895,115.552
2024,Japan,RUS,37.0,0,3.9459999999999127,10.0,0.5720000000000027,14.0,22.968,98.83,113.925
2024,Japan,PIA,1.0,0,,,,-11.0,1580.237,144.356,
2024,Japan,PIA,12.0,0,1.4370000000008076,11.0,0.3020000000000067,0.0,23.445,101.083,118.558
2024,Japan,PIA,32.0,0,4.494000000000597,18.0,0.39400000000000546,9.0,22.646,99.482,115.493
2024,Japan,HAM,1.0,0,,,,-11.0,1580.802,152.716,
2024,Japan,HAM,23.0,0,0.9000000000005457,21.0,-1.0720000000000027,0.0,23.345,101.466,115.127
2024,Japan,HAM,39.0,0,3.2039999999997235,2.0,3.462999999999994,16.0,23.814,99.03,114.409
2024,Japan,TSU,1.0,0,,,,-11.0,1584.064,167.566,
2024,Japan,TSU,7.0,0,1.9669999999996435,5.0,0.49500000000000455,6.0,23.134,100.998,118.044
2024,Japan,TSU,22.0,0,0.6150000000006912,20.0,-0.04999999999999716,-1.0,23.418,101.916,117.251
2024,Japan,HUL,1.0,0,,,,0.0,1580.818,162.853,
2024,Japan,HUL,5.0,1,0.6509999999998399,3.0,0.1460000000000008,4.0,23.683,101.491,117.275
2024,Japan,HUL,33.0,0,32.04900000000089,9.0,3.6470000000000056,10.0,24.127,103.896,117.385
2024,Japan,STR,1.0,0,,,,0.0,1585.48,179.595,
2024,Japan,STR,12.0,0,6.813999999999396,10.0,0.15399999999999636,11.0,23.302,101.638,116.221
2024,Japan,STR,22.0,0,0.6239999999997963,14.0,-0.009999999999990905,10.0,23.258,102.328,116.743
2024,Japan,STR,34.0,0,1.371000000001004,11.0,0.9170000000000016,11.0,22.848,99.55,113.728
2024,Japan,MAG,1.0,0,,,,-11.0,1584.324,185.172,
2024,Japan,MAG,22.0,0,18.95800000000054,9.0,2.129000000000005,10.0,26.196,102.164,121.576
2024,Japan,BOT,1.0,0,,,,0.0,1582.254,164.736,
2024,Japan,BOT,6.0,1,0.6810000000004948,7.0,-1.2289999999999992,5.0,24.683,101.288,117.449
2024,Japan,BOT,22.0,0,0.4969999999993888,20.0,-0.08800000000000807,-1.0,25.861,102.311,121.647
2024,Japan,OCO,1.0,0,,,,0.0,1585.943,170.167,
2024,Japan,OCO,19.0,0,1.77599999999984,13.0,2.2609999999999957,-4.0,23.205,102.283,118.375
2024,Japan,OCO,33.0,0,6.994000000000597,10.0,0.605000000000004,10.0,24.065,100.764,117.831
2024,Japan,GAS,1.0,0,,,,0.0,1586.631,173.223,
2024,Japan,GAS,16.0,0,4.884999999999309,10.0,1.7560000000000002,-7.0,23.816,103.476,118.732
2024,Japan,GAS,32.0,0,7.040000000000873,12.0,0.7879999999999967,20.0,23.025,101.728,117.833
2024,Japan,SAR,1.0,0,,,,0.0,1584.63,188.456,
2024,Japan,SAR,22.0,0,1.0709999999999127,15.0,0.15500000000000114,-1.0,25.394,101.989,121.843
2024,Japan,SAR,34.0,0,1.4060000000008586,11.0,-0.5559999999999974,11.0,24.063,100.392,116.181
2024,Japan,SAR,41.0,0,5.842999999998938,7.0,0.5769999999999982,29.0,23.179,143.782,115.171
2024,Japan,ZHO,1.0,0,,,,-11.0,1582.308,195.118,
2024,Japan,ZHO,7.0,0,0.5259999999998399,5.0,-0.03499999999999659,6.0,23.779,102.874,118.402
2024,Japan,ZHO,11.0,0,5.501999999999498,5.0,-0.8400000000000034,-12.0,26.788,101.117,128.193
2024,Japan,ZHO,12.0,0,8.266999999999825,6.0,2.7650000000000006,-11.0,,128.193,
2024,China,VER,13.0,0,,,,-3.5,22.572,106.526,119.074
2024,China,VER,23.0,0,,,,0.0,22.223,137.938,
2024,China,GAS,11.0,0,10.562999999999192,10.0,0.19700000000000273,-5.5,39.612,108.722,137.655
2024,China,GAS,23.0,0,1.0090000000000146,1.0,-15.302999999999997,0.0,24.031,138.481,149.898
2024,China,GAS,38.0,0,2.4229999999997744,14.0,-0.18999999999999773,15.0,22.729,106.348,118.239
2024,China,PER,13.0,0,9.355999999999767,12.0,0.9480000000000075,-3.5,21.957,106.866,118.255
2024,China,PER,23.0,0,8.943000000000211,22.0,-4.97199999999998,0.0,22.379,137.492,
2024,China,ALO,11.0,0,4.77599999999984,10.0,1.3880000000000052,-5.5,22.927,108.048,120.05
2024,China,ALO,23.0,0,17.872999999999593,9.0,0.18999999999999773,0.0,22.623,137.153,148.542
2024,China,ALO,43.0,0,5.554000000000087,21.0,0.887999999999991,34.0,23.157,105.953,117.277
2024,China,LEC,21.0,0,7.449999999999818,20.0,-0.12600000000000477,4.5,22.21,111.969,
2024,China,STR,9.0,0,3.768000000000029,8.0,0.11700000000000443,0.0,23.783,107.714,119.726
2024,China,STR,21.0,0,4.345000000000255,5.0,1.6170000000000044,4.5,22.922,118.981,
2024,China,STR,26.0,0,2.130000000000109,11.0,-1.1489999999999867,3.0,93.203,,
2024,China,STR,35.0,0,2.0090000000000146,11.0,1.2489999999999952,18.5,34.703,105.678,130.576
2024,China,SAR,12.0,0,1.0599999999994907,11.0,-5.146999999999991,3.0,23.225,109.069,120.228
2024,China,SAR,24.0,0,2.2150000000001455,14.0,-2.655000000000001,7.5,22.661,135.351,126.753
2024,China,MAG,17.0,0,3.951000000000022,7.0,1.8319999999999936,-6.0,22.913,110.262,120.904
2024,China,MAG,27.0,0,0.23999999999978172,5.0,-1.150999999999982,4.0,25.849,,137.066
2024,China,TSU,8.0,0,1.1730000000002292,7.0,0.1529999999999916,-1.0,23.059,108.43,119.845
2024,China,TSU,23.0,0,2.15099999999984,8.0,-0.33500000000000796,6.5,22.427,137.702,149.433
2024,China,ALB,9.0,0,0.9680000000007567,8.0,-0.054000000000002046,-7.5,23.177,108.371,121.494
2024,China,ALB,23.0,1,2.6829999999999927,1.0,,6.5,23.516,136.59,149.799
2024,China,ZHO,8.0,0,0.9329999999999927,7.0,0.14299999999998647,-8.5,23.244,109.478,121.214
2024,China,ZHO,23.0,0,4.1580000000003565,13.0,0.005000000000023874,0.0,25.578,137.614,
2024,China,ZHO,40.0,0,4.436999999999898,16.0,0.40800000000000125,17.0,23.285,106.271,118.828
2024,China,HUL,8.0,1,0.6030000000000655,7.0,1.1020000000000039,-8.5,22.995,109.064,119.939
2024,China,HUL,23.0,0,5.015999999999622,5.0,-2.062000000000012,0.0,23.379,137.671,
2024,China,RIC,14.0,0,12.930000000000291,13.0,0.6159999999999997,-2.5,22.652,107.802,120.257
2024,China,RIC,33.0,0,0.5889999999999418,9.0,2.173000000000002,16.5,,115.415,
2024,China,OCO,9.0,0,2.1169999999992797,8.0,0.5949999999999989,-7.5,22.984,108.29,120.652
2024,China,OCO,23.0,0,6.444000000000415,14.0,2.445999999999998,0.0,23.169,137.613,148.655
2024,China,NOR,22.0,0,5.944000000000415,8.0,3.0760000000000076,5.5,22.226,138.646,148.677
2024,China,HAM,9.0,0,0.6080000000001746,8.0,-5.2949999999999875,0.0,22.348,107.942,118.909
2024,China,HAM,21.0,0,2.629000000000815,11.0,0.5159999999999911,4.5,22.549,122.779,149.397
2024,China,SAI,17.0,0,7.173999999999978,16.0,-0.036000000000001364,0.5,22.55,107.863,118.852
2024,China,RUS,11.0,0,2.3969999999999345,10.0,0.9030000000000058,-5.5,22.462,108.016,118.003
2024,China,RUS,23.0,0,2.6989999999996144,1.0,,6.5,22.65,138.074,148.872
2024,China,BOT,9.0,0,2.0150000000003274,8.0,0.382000000000005,-7.5,22.97,107.977,121.016
2024,China,PIA,16.0,0,3.8059999999995853,2.0,3.054000000000002,-0.5,22.614,107.643,119.282
2024,China,PIA,24.0,0,3.006000000000313,12.0,-4.776999999999987,7.5,22.177,137.575,145.072
2024,Miami,VER,23.0,0,,,,0.0,22.249,111.938,107.087
2024,Miami,GAS,12.0,0,1.231999999999971,11.0,-0.0730000000000075,-11.0,22.522,99.216,108.014
2024,Miami,PER,17.0,0,4.083999999999833,16.0,-0.07099999999999795,-6.0,21.742,98.985,106.549
2024,Miami,PER,28.0,0,8.777000000000044,8.0,0.1039999999999992,0.0,22.518,107.036,138.07
2024,Miami,ALO,22.0,0,3.2549999999991996,21.0,0.39099999999999113,-6.0,22.358,102.401,109.315
2024,Miami,LEC,19.0,0,0.6030000000000655,18.0,-0.1460000000000008,-4.0,21.795,98.239,106.412
2024,Miami,STR,11.0,0,0.21599999999943975,10.0,-0.39799999999999613,-12.0,23.015,100.203,110.133
2024,Miami,STR,28.0,0,1.3040000000000873,15.0,-0.9639999999999986,0.0,22.661,116.594,137.277
2024,Miami,SAR,11.0,0,1.6150000000006912,10.0,0.2259999999999991,-12.0,22.529,99.392,108.848
2024,Miami,MAG,22.0,0,3.217000000000553,21.0,-0.570999999999998,-6.0,23.29,104.467,108.784
2024,Miami,MAG,28.0,0,0.10200000000077125,16.0,-0.17600000000000193,5.0,29.655,146.123,145.263
2024,Miami,MAG,31.0,0,22.692000000000007,1.0,-16.146,8.0,30.673,100.373,115.086
2024,Miami,TSU,28.0,0,3.1320000000005166,10.0,0.9479999999999933,5.0,22.233,107.67,138.203
2024,Miami,ALB,10.0,0,1.1520000000000437,10.0,0.242999999999995,-13.0,22.68,99.601,107.913
2024,Miami,ALB,53.0,0,0.8569999999999709,24.0,1.8819999999999908,25.0,22.446,106.697,106.898
2024,Miami,ZHO,28.0,0,11.655999999999949,27.0,0.3760000000000048,5.0,23.025,113.108,139.346
2024,Miami,HUL,12.0,0,0.86200000000008,11.0,0.38400000000000034,-11.0,23.08,100.42,108.595
2024,Miami,HUL,28.0,0,0.45600000000013097,15.0,1.2109999999999985,0.0,22.521,115.429,137.985
2024,Miami,RIC,28.0,0,0.8920000000007349,3.0,2.576999999999998,0.0,22.635,113.429,137.564
2024,Miami,OCO,22.0,0,3.1790000000000873,4.0,1.1140000000000043,-1.0,22.743,102.357,111.928
2024,Miami,NOR,29.0,0,,,,6.0,22.052,133.364,138.015
2024,Miami,HAM,26.0,0,4.162000000000262,6.0,0.6530000000000058,-2.0,22.135,99.049,105.964
2024,Miami,SAI,27.0,0,2.7049999999999272,26.0,-0.08300000000001262,4.0,23.091,97.282,116.881
2024,Miami,RUS,24.0,0,2.4310000000004948,23.0,-0.18099999999999739,1.0,22.848,98.07,107.438
2024,Miami,BOT,11.0,0,1.75,10.0,0.4399999999999977,0.0,23.696,99.656,109.559
2024,Miami,BOT,29.0,0,8.162000000000262,18.0,1.0690000000000026,1.0,22.785,130.736,119.415
2024,Miami,PIA,27.0,0,,,,4.0,22.158,97.602,115.479
2024,Miami,PIA,40.0,0,0.08599999999933061,12.0,0.41900000000001114,12.0,30.25,100.795,113.723
2024,Emilia Romagna,VER,24.0,0,,,,0.0,30.289,86.212,103.602
2024,Emilia Romagna,NOR,22.0,0,6.502999999999702,21.0,0.2469999999999999,-2.0,29.843,86.107,104.693
2024,Emilia Romagna,LEC,25.0,0,3.5659999999998035,24.0,-4.612000000000009,1.0,30.232,86.023,105.006
2024,Emilia Romagna,PIA,23.0,0,0.9019999999991342,22.0,-0.05700000000000216,-1.0,29.721,86.22,103.264
2024,Emilia Romagna,SAI,27.0,0,,,,3.0,30.464,86.35,104.128
2024,Emilia Romagna,HAM,27.0,0,10.780999999999949,26.0,4.75800000000001,3.0,29.603,86.215,103.406
2024,Emilia Romagna,RUS,21.0,0,3.220999999999549,20.0,0.362000000000009,-3.0,29.767,86.88,104.938
2024,Emilia Romagna,RUS,52.0,0,7.677999999999884,24.0,-0.6030000000000086,19.0,29.707,86.242,102.845
2024,Emilia Romagna,PER,37.0,0,8.978000000000065,15.0,2.209000000000003,4.0,29.571,88.056,103.314
2024,Emilia Romagna,STR,37.0,0,6.416000000000167,9.0,-0.5080000000000098,13.0,30.128,86.977,103.75
2024,Emilia Romagna,TSU,12.0,1,0.8450000000002547,11.0,-0.06900000000000261,-12.0,29.763,86.755,103.607
2024,Emilia Romagna,HUL,13.0,0,8.246000000000095,12.0,0.8149999999999977,-11.0,29.807,86.982,104.353
2024,Emilia Romagna,MAG,37.0,0,13.29699999999957,37.0,0.625,13.0,31.311,87.682,105.988
2024,Emilia Romagna,RIC,11.0,0,0.8909999999996217,10.0,-0.05100000000000193,-13.0,30.128,87.088,104.778
2024,Emilia Romagna,OCO,25.0,0,4.822999999999411,3.0,2.0670000000000073,1.0,30.67,87.881,105.525
2024,Emilia Romagna,ZHO,33.0,0,3.9520000000002256,32.0,-0.2220000000000084,0.0,30.2,89.428,105.17
2024,Emilia Romagna,GAS,8.0,1,0.68100000000004,7.0,-0.056000000000011596,0.5,30.119,86.945,105.303
2024,Emilia Romagna,GAS,30.0,0,1.40099999999984,18.0,0.23000000000000398,-3.0,30.576,87.963,104.669
2024,Emilia Romagna,SAR,31.0,0,5.029000000000451,17.0,1.293999999999997,-2.0,31.082,88.215,108.212
2024,Emilia Romagna,BOT,8.0,0,1.3250000000002728,7.0,0.04800000000000182,-16.0,30.274,87.265,105.836
2024,Emilia Romagna,ALO,7.0,0,0.8250000000002728,6.0,0.007000000000005002,-0.5,31.355,87.448,105.88
2024,Emilia Romagna,ALO,40.0,0,3.686999999999898,14.0,0.76400000000001,7.0,30.475,87.5,105.86
2024,Emilia Romagna,ALO,59.0,0,0.5079999999998108,28.0,0.16899999999999693,35.0,29.94,88.385,105.749
2024,Emilia Romagna,ALB,8.0,0,1.2599999999997635,8.0,-0.03999999999999204,-16.0,30.173,86.643,
2024,Emilia Romagna,ALB,9.0,0,3.0160000000000764,8.0,4.231999999999999,-24.0,33.153,,113.376
2024,Emilia Romagna,ALB,23.0,0,78.99399999999969,16.0,-1.097999999999999,-1.0,38.395,86.978,114.335
2024,Emilia Romagna,ALB,28.0,0,112.88699999999972,2.0,0.29299999999999216,4.0,31.082,88.256,107.016
2024,Emilia Romagna,ALB,51.0,0,111.90300000000025,11.0,0.8760000000000048,27.0,,89.784,
2024,Monaco,LEC,1.0,0,,,,0.0,2357.749,2456.33,
2024,Monaco,PIA,1.0,0,,,,0.0,2357.441,2458.744,
2024,Monaco,SAI,1.0,0,,,,0.0,2326.813,2462.721,
2024,Monaco,NOR,1.0,0,,,,0.0,2365.334,2468.042,
2024,Monaco,RUS,1.0,0,,,,0.0,2369.483,2473.884,
2024,Monaco,VER,1.0,0,,,,0.0,2372.479,2478.944,
2024,Monaco,VER,52.0,0,1.7409999999999854,50.0,0.09299999999998931,51.0,23.666,93.905,78.724
2024,Monaco,HAM,1.0,0,,,,0.0,2375.143,2483.804,
2024,Monaco,HAM,51.0,0,1.4420000000009168,49.0,-0.41899999999999693,50.0,24.091,95.209,79.702
2024,Monaco,TSU,1.0,0,,,,0.0,2377.337,2488.609,148.277
2024,Monaco,ALB,1.0,0,,,,0.0,2381.054,2494.817,142.255
2024,Monaco,GAS,1.0,0,,,,0.0,2381.591,2497.695,139.618
2024,Monaco,ALO,1.0,0,,,,0.0,2389.249,2513.184,124.571
2024,Monaco,RIC,1.0,0,,,,0.0,2385.475,2507.607,130.108
2024,Monaco,BOT,1.0,0,,,,0.0,2393.833,2521.748,116.358
2024,Monaco,BOT,15.0,0,0.4329999999999927,14.0,-0.1700000000000017,14.0,24.267,97.899,80.012
2024,Monaco,STR,1.0,0,,,,0.0,2383.368,2502.648,134.844
2024,Monaco,STR,42.0,0,0.5900000000001455,40.0,0.0,41.0,24.077,97.062,82.775
2024,Monaco,STR,48.0,0,13.708999999998923,46.0,-1.3730000000000047,47.0,28.125,109.132,79.089
2024,Monaco,SAR,1.0,0,,,,0.0,2391.428,2516.858,121.235
2024,Monaco,SAR,57.0,0,4.092999999998938,8.0,4.195000000000007,56.0,24.381,97.746,79.809
2024,Monaco,ZHO,1.0,0,,,,0.0,2386.517,2526.253,112.131
2024,Monaco,ZHO,70.0,0,8.207000000000335,12.0,4.4069999999999965,69.0,24.448,100.898,85.295
2024,Canada,VER,25.0,1,7.721000000000004,24.0,2.291000000000011,-15.5,24.247,113.896,109.849
2024,Canada,VER,45.0,0,,,,4.5,24.168,100.612,90.823
2024,Canada,GAS,25.0,0,0.6269999999999527,24.0,0.33800000000000807,-15.5,24.92,128.873,113.4
2024,Canada,GAS,40.0,0,0.9420000000000073,14.0,0.17300000000000182,-0.5,24.551,102.267,100.549
2024,Canada,PER,25.0,0,4.163000000000011,24.0,-0.9189999999999969,-15.5,33.802,136.416,112.077
2024,Canada,PER,43.0,0,0.3469999999997526,17.0,-0.18000000000000682,2.5,24.375,102.006,94.08
2024,Canada,PER,52.0,0,0.09899999999925058,9.0,-0.19499999999999318,-1.0,,,
2024,Canada,ALO,25.0,0,15.713999999999942,24.0,0.39100000000000534,-15.5,25.907,118.83,119.494
2024,Canada,ALO,44.0,0,13.8700000000008,18.0,-0.012000000000000455,3.5,22.324,100.506,93.457
2024,Canada,LEC,25.0,0,1.6870000000003529,24.0,0.6550000000000011,-15.5,23.942,124.957,111.591
2024,Canada,LEC,28.0,0,4.4520000000002256,2.0,1.3709999999999951,-12.5,47.226,138.75,99.909
2024,Canada,LEC,31.0,0,25.177999999999884,6.0,15.530000000000001,-11.5,24.672,133.657,94.347
2024,Canada,LEC,41.0,0,56.05799999999999,15.0,-16.033,0.5,,,
2024,Canada,STR,25.0,1,4.277000000000044,24.0,0.04399999999999693,-15.5,24.281,123.142,112.79
2024,Canada,STR,44.0,0,2.3239999999996144,18.0,-15.685000000000002,3.5,25.08,101.732,92.774
2024,Canada,MAG,7.0,0,1.3949999999999818,6.0,-0.3640000000000043,-2.5,30.582,115.419,97.984
2024,Canada,MAG,25.0,0,3.2549999999996544,24.0,1.0360000000000014,-15.5,26.771,129.198,113.293
2024,Canada,MAG,41.0,0,1.6779999999998836,15.0,0.40099999999999625,0.5,24.907,102.982,95.449
2024,Canada,MAG,54.0,0,1.7890000000006694,11.0,0.10800000000000409,1.0,26.914,122.225,99.525
2024,Canada,TSU,44.0,0,2.2559999999994034,18.0,0.20900000000000318,3.5,25.613,102.357,92.947
2024,Canada,ALB,25.0,0,5.5949999999998,24.0,0.4450000000000074,-15.5,24.72,125.52,111.701
2024,Canada,ALB,44.0,0,0.86200000000008,43.0,1.3569999999999993,3.5,24.841,103.196,91.836
2024,Canada,ZHO,24.0,0,6.6609999999996035,11.0,2.948999999999998,-16.5,25.709,111.792,113.347
2024,Canada,ZHO,44.0,0,7.819999999999709,18.0,0.7809999999999917,3.5,65.577,145.739,105.189
2024,Canada,ZHO,52.0,0,97.8140000000003,10.0,2.521000000000001,-1.0,28.424,120.698,121.804
2024,Canada,HUL,12.0,0,0.9109999999998308,11.0,1.1679999999999922,2.5,24.229,112.143,94.271
2024,Canada,HUL,25.0,0,9.338000000000193,24.0,3.368000000000009,-15.5,24.521,123.974,110.657
2024,Canada,HUL,44.0,0,9.748000000000502,18.0,0.18099999999999739,3.5,24.699,102.199,91.09
2024,Canada,RIC,26.0,0,15.54300000000012,25.0,-8.667000000000002,-14.5,30.355,133.16,104.716
2024,Canada,RIC,43.0,0,2.5039999999999054,42.0,0.561000000000007,2.5,23.774,101.557,93.366
2024,Canada,OCO,44.0,0,1.7879999999995562,18.0,-0.6849999999999881,3.5,24.458,101.451,93.259
2024,Canada,NOR,26.0,0,,,,-14.5,23.456,141.631,131.601
2024,Canada,NOR,47.0,0,,,,6.5,23.975,99.824,88.096
2024,Canada,HAM,25.0,0,0.41800000000012005,24.0,-0.3329999999999984,-15.5,23.772,117.109,114.962
2024,Canada,HAM,43.0,0,0.6409999999996217,17.0,-0.13400000000000034,2.5,24.103,101.297,93.415
2024,Canada,HAM,54.0,0,4.628999999999905,9.0,-0.6280000000000001,1.0,28.852,122.455,106.626
2024,Canada,SAI,25.0,1,0.21000000000003638,24.0,-1.1140000000000043,-15.5,27.637,131.649,110.841
2024,Canada,SAI,43.0,0,2.149000000000342,16.0,0.11299999999999955,2.5,24.265,101.456,93.472
2024,Canada,SAI,53.0,0,0.3569999999999709,8.0,-0.5730000000000075,0.0,,,
2024,Canada,RUS,25.0,0,1.3530000000000655,24.0,-0.2740000000000009,-15.5,24.136,112.822,111.667
2024,Canada,RUS,45.0,0,3.393000000000029,19.0,-0.055999999999997385,4.5,25.459,101.273,90.477
2024,Canada,RUS,54.0,0,1.9589999999998327,6.0,0.7000000000000028,11.5,28.225,121.423,108.566
2024,Canada,BOT,42.0,0,0.4960000000000946,15.0,0.0020000000000095497,1.5,24.83,102.791,98.817
2024,Canada,PIA,25.0,0,0.3919999999998254,24.0,-0.487000000000009,-15.5,23.882,113.473,111.896
2024,Canada,PIA,44.0,0,1.4429999999993015,17.0,0.7939999999999969,3.5,23.449,99.843,92.249
2024,Spain,VER,17.0,0,,,,1.5,21.593,84.876,97.657
2024,Spain,VER,44.0,0,,,,6.0,22.381,83.427,97.053
2024,Spain,NOR,23.0,0,,,,7.5,21.442,85.185,97.673
2024,Spain,NOR,47.0,0,,,,9.0,22.628,82.986,97.126
2024,Spain,HAM,16.0,0,1.5979999999999563,15.0,0.43600000000000705,0.5,21.97,84.966,98.332
2024,Spain,HAM,43.0,0,5.832999999999629,19.0,0.7130000000000081,5.0,21.276,84.149,96.194
2024,Spain,RUS,15.0,0,3.850000000000364,17.0,0.492999999999995,-0.5,24.925,85.364,100.24
2024,Spain,RUS,36.0,0,1.0979999999999563,12.0,1.6510000000000105,-2.0,22.773,84.372,99.351
2024,Spain,LEC,24.0,0,2.505000000000109,23.0,-3.4620000000000033,8.5,22.276,85.337,98.462
2024,Spain,LEC,47.0,0,11.993999999999687,23.0,0.5820000000000078,9.0,21.589,83.761,97.516
2024,Spain,SAI,15.0,1,0.7580000000007203,17.0,0.045000000000001705,-0.5,22.31,85.427,98.064
2024,Spain,SAI,36.0,0,3.9219999999995707,19.0,0.05700000000000216,-2.0,22.133,83.733,98.592
2024,Spain,PIA,21.0,0,8.595000000000255,20.0,0.7239999999999895,5.5,22.144,87.064,99.096
2024,Spain,PIA,46.0,0,6.554000000000087,1.0,-16.385999999999996,8.0,22.511,84.084,97.819
2024,Spain,PER,13.0,0,3.2840000000005602,15.0,0.07800000000000296,-2.5,22.185,85.586,99.168
2024,Spain,PER,31.0,0,4.076000000000022,9.0,1.3930000000000007,15.5,21.355,85.42,96.491
2024,Spain,PER,49.0,0,7.627999999999702,4.0,-17.705,11.0,21.437,83.203,96.99
2024,Spain,GAS,14.0,0,3.404000000000451,13.0,0.4029999999999916,-1.5,26.1,85.491,102.656
2024,Spain,GAS,38.0,0,6.911000000000058,16.0,1.6209999999999951,0.0,21.615,85.413,97.749
2024,Spain,OCO,13.0,0,2.893000000000029,15.0,0.2219999999999942,-2.5,21.859,86.687,98.526
2024,Spain,OCO,37.0,0,9.110999999999876,22.0,0.4129999999999967,-1.0,22.002,85.378,97.672
2024,Spain,HUL,12.0,0,2.63799999999992,14.0,0.11899999999999977,-3.5,22.646,87.477,100.395
2024,Spain,HUL,38.0,0,9.250999999999294,1.0,-17.572000000000003,0.0,22.544,84.542,99.454
2024,Spain,ALO,19.0,0,4.1340000000000146,2.0,2.1480000000000103,3.5,21.891,85.298,98.729
2024,Spain,ALO,45.0,0,7.717999999999847,6.0,0.9210000000000065,7.0,22.466,84.032,98.308
2024,Spain,ZHO,9.0,1,1.393000000000029,8.0,0.3499999999999943,-6.5,22.465,85.889,98.315
2024,Spain,ZHO,41.0,0,2.311999999999898,2.0,2.6799999999999926,3.0,24.245,85.635,101.908
2024,Spain,STR,17.0,0,11.714999999999236,19.0,0.4230000000000018,1.5,21.792,86.896,99.122
2024,Spain,STR,37.0,0,2.193000000000211,27.0,-0.8900000000000006,-1.0,23.394,85.201,100.958
2024,Spain,RIC,16.0,0,5.694000000000415,15.0,0.5930000000000035,0.5,22.253,86.262,100.003
2024,Spain,RIC,42.0,0,4.217000000000553,4.0,1.6510000000000105,4.0,22.14,84.891,101.373
2024,Spain,BOT,11.0,0,2.4260000000003856,10.0,0.563999999999993,-4.5,22.747,85.342,99.211
2024,Spain,BOT,28.0,0,1.7860000000000582,9.0,2.036999999999992,12.5,23.082,85.577,99.622
2024,Spain,MAG,10.0,0,0.5239999999994325,9.0,-0.15800000000000125,-5.5,23.386,86.084,100.571
2024,Spain,MAG,29.0,0,4.902999999999338,10.0,0.5339999999999918,-9.0,28.754,85.381,107.447
2024,Spain,ALB,18.0,0,2.71100000000024,7.0,3.1059999999999945,-20.0,23.183,86.838,100.225
2024,Spain,ALB,43.0,0,6.264000000000124,26.0,-0.6410000000000053,27.5,21.783,85.925,97.415
2024,Spain,TSU,9.0,0,1.4580000000000837,8.0,0.38900000000001,-6.5,22.003,86.004,98.886
2024,Spain,TSU,27.0,0,4.149000000000342,10.0,0.6739999999999924,-11.0,22.068,85.581,99.737
2024,Spain,TSU,44.0,0,2.7789999999995416,14.0,-0.15800000000000125,0.0,22.548,86.386,101.067
2024,Spain,SAR,14.0,0,2.157000000000153,13.0,0.8419999999999987,-1.5,22.414,86.379,99.619
2024,Spain,SAR,34.0,0,2.1729999999997744,5.0,2.378,-4.0,22.435,85.825,100.595
2024,Austria,RUS,22.0,0,4.775000000000546,21.0,0.23400000000000887,1.0,21.596,75.077,86.769
2024,Austria,RUS,46.0,0,11.871000000000095,22.0,1.2309999999999945,25.0,21.298,75.687,86.144
2024,Austria,PIA,25.0,0,,,,4.0,20.996,74.343,87.077
2024,Austria,PIA,51.0,0,20.037999999999556,27.0,-0.029000000000010573,7.5,20.693,73.906,85.352
2024,Austria,SAI,22.0,0,2.893000000000029,21.0,0.16599999999999682,1.0,21.205,74.879,86.784
2024,Austria,SAI,47.0,0,16.146999999999935,23.0,0.6769999999999925,3.5,21.148,74.811,86.343
2024,Austria,HAM,21.0,0,2.293999999999869,20.0,0.1559999999999917,0.0,21.653,75.73,86.914
2024,Austria,HAM,53.0,0,3.7340000000003783,1.0,-14.432000000000002,9.5,27.276,75.339,92.851
2024,Austria,VER,23.0,0,,,,2.0,22.101,74.679,87.394
2024,Austria,VER,51.0,0,,,,7.5,25.918,73.86,91.585
2024,Austria,VER,64.0,0,,,,43.0,22.743,98.003,93.697
2024,Austria,HUL,11.0,0,1.542000000000371,10.0,0.13300000000000978,-10.0,22.367,75.111,89.202
2024,Austria,HUL,39.0,0,9.712000000000444,17.0,0.4520000000000124,-4.5,21.75,74.884,87.868
2024,Austria,PER,21.0,0,4.338999999999942,20.0,0.2609999999999957,0.0,21.086,76.283,87.924
2024,Austria,PER,51.0,0,6.9760000000005675,3.0,2.096999999999994,7.5,27.56,76.263,93.861
2024,Austria,MAG,10.0,0,0.7890000000002146,9.0,0.0040000000000048885,-11.0,21.57,75.218,87.431
2024,Austria,MAG,38.0,0,4.559999999999491,26.0,0.021000000000000796,-5.5,21.736,75.311,87.244
2024,Austria,RIC,10.0,0,0.8240000000000691,9.0,-0.058000000000006935,-11.0,21.439,74.904,88.013
